client_name,day_of_week,quantity,서비스 종류,성비(남:녀),업종,temperature,메인 메뉴,food_class,spicy,food_temperature_level,basic_quantity
소프트팩,월,44,베이직,3:7,식음료,31,그릴드목살구이,한식,0.1,1,55
슈퍼진,월,14,베이직,7:3,게임,31,그릴드목살구이,한식,0.1,1,55
알파투쎄븐쓰리,월,35,베이직,7:3,IT,31,그릴드목살구이,한식,0.1,1,20
엔라이즈,월,28,베이직,7:3,IT,31,그릴드목살구이,한식,0.1,1,40
위시켓,월,29,베이직,6:4,IT,31,그릴드목살구이,한식,0.1,1,130
이노레드,월,52,베이직,8:2,마케팅,31,그릴드목살구이,한식,0.1,1,95
휴이노,월,44,베이직,8:2,IT,31,그릴드목살구이,한식,0.1,1,80
NC문화재단,월,18,프리미엄,7:3,게임,31,그릴드목살구이,한식,0.1,1,22
S2W,월,28,베이직,6:4,IT,31,그릴드목살구이,한식,0.1,1,50
WMS,월,22,베이직,5:5,IT,31,그릴드목살구이,한식,0.1,1,30
네스필러피케이지,화,26,베이직,6:4,미용,31,그릴드목살구이,한식,0.1,1,30
더퍼스트터치,화,32,베이직,7:3,제조,31,가지튀김덮밥,한식,0.2,1,95
로지올,화,67,베이직,7:3,IT,31,가지튀김덮밥,한식,0.2,1,75
리벨리온,화,27,베이직,7:3,IT,31,가지튀김덮밥,한식,0.2,1,28
마인드로직,화,19,베이직,5:5,IT,31,가지튀김덮밥,한식,0.2,1,25
메드트로닉,화,74,베이직,7:3,무역,31,가지튀김덮밥,한식,0.2,1,75
뱅크샐러드,화,48,베이직,6:4,IT,31,가지튀김덮밥,한식,0.2,1,50
위시켓,화,34,베이직,6:4,IT,31,가지튀김덮밥,한식,0.2,1,130
이노레드,화,62,베이직,8:2,마케팅,31,가지튀김덮밥,한식,0.2,1,95
코렘시스,화,17,베이직,8:2,건설,31,가지튀김덮밥,한식,0.2,1,18
크래프톤,화,114,베이직,7:3,게임,31,가지튀김덮밥,한식,0.2,1,120
휴이노,화,52,베이직,8:2,IT,31,가지튀김덮밥,한식,0.2,1,80
NC문화재단,화,21,프리미엄,7:3,게임,31,가지튀김덮밥,한식,0.2,1,22
S2W,화,33,베이직,6:4,IT,27,가지튀김덮밥,한식,0.2,1,50
더퍼스트터치,수,34,베이직,7:3,제조,27,가지튀김덮밥,한식,0.2,1,95
로지올,수,70,베이직,7:3,IT,27,소고기 비빔밥,한식,0.3,1,75
리벨리온,수,28,베이직,7:3,IT,27,소고기 비빔밥,한식,0.3,1,28
마인드로직,수,20,베이직,5:5,IT,27,소고기 비빔밥,한식,0.3,1,25
메드트로닉,수,78,베이직,7:3,무역,27,소고기 비빔밥,한식,0.3,1,75
알파투쎄븐쓰리,수,44,베이직,7:3,IT,27,소고기 비빔밥,한식,0.3,1,20
엔라이즈,수,35,베이직,7:3,IT,27,소고기 비빔밥,한식,0.3,1,40
위시켓,수,36,베이직,6:4,IT,27,소고기 비빔밥,한식,0.3,1,130
이노레드,수,65,베이직,8:2,마케팅,27,소고기 비빔밥,한식,0.3,1,95
쿼터백,수,22,베이직,7:3,IT,27,소고기 비빔밥,한식,0.3,1,25
크래프톤,수,120,베이직,7:3,게임,27,소고기 비빔밥,한식,0.3,1,120
크립토파라다이스,수,24,베이직,6:4,게임,27,소고기 비빔밥,한식,0.3,1,20
테거스,수,21,베이직,7:3,IT,27,소고기 비빔밥,한식,0.3,1,20
테스시스템,수,22,프리미엄,7:3,IT,27,소고기 비빔밥,한식,0.3,1,22
프롬더레드,수,22,베이직,7:3,게임,27,소고기 비빔밥,한식,0.3,1,30
플레이링스,수,22,베이직,7:3,게임,27,소고기 비빔밥,한식,0.3,1,30
핏투게더,수,30,프리미엄,8:2,IT,24,소고기 비빔밥,한식,0.3,1,55
마인드로직,목,18,베이직,5:5,IT,24,불고기산채비빔밥,한식,0.5,1,25
메드트로닉,목,70,베이직,7:3,무역,24,불고기산채비빔밥,한식,0.5,1,75
부농,목,23,베이직,7:3,제조,24,불고기산채비빔밥,한식,0.5,1,25
분당메모리얼파크,목,28,베이직,5:5,서비스,24,불고기산채비빔밥,한식,0.5,1,40
비트센싱,목,20,베이직,6:4,IT,24,불고기산채비빔밥,한식,0.5,1,36
비헤이브글로벌,목,29,베이직,5:5,마케팅,24,불고기산채비빔밥,한식,0.5,1,35
세종메디칼,목,26,베이직,7:3,의료,24,불고기산채비빔밥,한식,0.5,1,70
알파투쎄븐쓰리,목,40,베이직,7:3,IT,24,불고기산채비빔밥,한식,0.5,1,20
엔라이즈,목,32,베이직,7:3,IT,24,불고기산채비빔밥,한식,0.5,1,40
엠레드클리닉,목,22,베이직,2:8,미용,24,불고기산채비빔밥,한식,0.5,1,30
오가나셀피부과,목,32,프리미엄,3:7,미용,24,불고기산채비빔밥,한식,0.5,1,45
코렘시스,목,16,베이직,8:2,건설,24,불고기산채비빔밥,한식,0.5,1,18
쿼터백,목,20,베이직,7:3,IT,24,불고기산채비빔밥,한식,0.5,1,25
크래프톤,목,108,베이직,7:3,게임,24,불고기산채비빔밥,한식,0.5,1,120
크립토파라다이스,목,22,베이직,6:4,게임,24,불고기산채비빔밥,한식,0.5,1,20
프롬더레드,목,20,베이직,7:3,게임,24,불고기산채비빔밥,한식,0.5,1,30
플레이링스,목,20,베이직,7:3,게임,24,불고기산채비빔밥,한식,0.5,1,30
핏투게더,목,27,프리미엄,8:2,IT,24,불고기산채비빔밥,한식,0.5,1,55
휴이노,목,50,베이직,8:2,IT,24,불고기산채비빔밥,한식,0.5,1,80
더퍼스트터치,금,30,베이직,7:3,제조,27,불고기산채비빔밥,한식,0.5,1,95
마인드로직,금,17,베이직,5:5,IT,27,그린커리,아시안,0.4,1,25
메드트로닉,금,68,베이직,7:3,무역,27,그린커리,아시안,0.4,1,75
뱅크샐러드,금,44,베이직,6:4,IT,27,그린커리,아시안,0.4,1,50
비트센싱,금,19,베이직,6:4,IT,27,그린커리,아시안,0.4,1,36
비헤이브글로벌,금,28,베이직,5:5,마케팅,27,그린커리,아시안,0.4,1,35
세종메디칼,금,25,베이직,7:3,의료,27,그린커리,아시안,0.4,1,70
알파투쎄븐쓰리,금,38,베이직,7:3,IT,27,그린커리,아시안,0.4,1,20
위시켓,금,31,베이직,6:4,IT,27,그린커리,아시안,0.4,1,130
코렘시스,금,16,베이직,8:2,건설,27,그린커리,아시안,0.4,1,18
쿼터백,금,19,베이직,7:3,IT,27,그린커리,아시안,0.4,1,25
크래프톤,금,104,베이직,7:3,게임,27,그린커리,아시안,0.4,1,120
크립토파라다이스,금,21,베이직,6:4,게임,27,그린커리,아시안,0.4,1,20
휴이노,금,48,베이직,8:2,IT,27,그린커리,아시안,0.4,1,80
NC문화재단,금,19,프리미엄,7:3,게임,27,그린커리,아시안,0.4,1,22
긱스빈,월,19,베이직,7:3,전기전자,27,고추장돈불고기볶음,한식,0.5,1,35
버핏서울,월,16,베이직,7:3,헬스케어,27,고추장돈불고기볶음,한식,0.5,1,35
부농,월,20,베이직,7:3,제조,27,고추장돈불고기볶음,한식,0.5,1,25
분당메모리얼파크,월,25,베이직,5:5,서비스,27,고추장돈불고기볶음,한식,0.5,1,40
비트센싱,월,18,베이직,6:4,IT,27,고추장돈불고기볶음,한식,0.5,1,36
비헤이브글로벌,월,26,베이직,5:5,마케팅,27,고추장돈불고기볶음,한식,0.5,1,35
세종메디칼,월,23,베이직,7:3,의료,27,고추장돈불고기볶음,한식,0.5,1,70
소프트팩,월,44,베이직,3:7,식음료,27,고추장돈불고기볶음,한식,0.5,1,55
슈퍼진,월,14,베이직,7:3,게임,27,고추장돈불고기볶음,한식,0.5,1,55
알파투쎄븐쓰리,월,35,베이직,7:3,IT,27,고추장돈불고기볶음,한식,0.5,1,20
엔라이즈,월,28,베이직,7:3,IT,27,고추장돈불고기볶음,한식,0.5,1,40
위시켓,월,29,베이직,6:4,IT,27,고추장돈불고기볶음,한식,0.5,1,130
이노레드,월,52,베이직,8:2,마케팅,27,고추장돈불고기볶음,한식,0.5,1,95
휴이노,월,44,베이직,8:2,IT,27,고추장돈불고기볶음,한식,0.5,1,80
NC문화재단,월,18,프리미엄,7:3,게임,27,고추장돈불고기볶음,한식,0.5,1,22
S2W,월,28,베이직,6:4,IT,27,고추장돈불고기볶음,한식,0.5,1,50
WMS,월,22,베이직,5:5,IT,29,고추장돈불고기볶음,한식,0.5,1,30
네스필러피케이지,화,26,베이직,6:4,미용,29,고추장돈불고기볶음,한식,0.5,1,30
더퍼스트터치,화,32,베이직,7:3,제조,29,라구파스타,양식,0,1,95
로지올,화,67,베이직,7:3,IT,29,라구파스타,양식,0,1,75
리벨리온,화,27,베이직,7:3,IT,29,라구파스타,양식,0,1,28
마인드로직,화,19,베이직,5:5,IT,29,라구파스타,양식,0,1,25
메드트로닉,화,74,베이직,7:3,무역,29,라구파스타,양식,0,1,75
뱅크샐러드,화,48,베이직,6:4,IT,29,라구파스타,양식,0,1,50
위시켓,화,34,베이직,6:4,IT,29,라구파스타,양식,0,1,130
이노레드,화,62,베이직,8:2,마케팅,29,라구파스타,양식,0,1,95
코렘시스,화,17,베이직,8:2,건설,29,라구파스타,양식,0,1,18
크래프톤,화,114,베이직,7:3,게임,29,라구파스타,양식,0,1,120
휴이노,화,52,베이직,8:2,IT,29,라구파스타,양식,0,1,80
NC문화재단,화,21,프리미엄,7:3,게임,29,라구파스타,양식,0,1,22
S2W,화,33,베이직,6:4,IT,29,라구파스타,양식,0,1,50
더퍼스트터치,수,34,베이직,7:3,제조,29,라구파스타,양식,0,1,95
로지올,수,70,베이직,7:3,IT,29,치밥치킨,한식,0.3,1,75
리벨리온,수,28,베이직,7:3,IT,29,치밥치킨,한식,0.3,1,28
마인드로직,수,20,베이직,5:5,IT,29,치밥치킨,한식,0.3,1,25
메드트로닉,수,78,베이직,7:3,무역,29,치밥치킨,한식,0.3,1,75
알파투쎄븐쓰리,수,44,베이직,7:3,IT,29,치밥치킨,한식,0.3,1,20
엔라이즈,수,35,베이직,7:3,IT,29,치밥치킨,한식,0.3,1,40
위시켓,수,36,베이직,6:4,IT,29,치밥치킨,한식,0.3,1,130
이노레드,수,65,베이직,8:2,마케팅,29,치밥치킨,한식,0.3,1,95
쿼터백,수,22,베이직,7:3,IT,29,치밥치킨,한식,0.3,1,25
크래프톤,수,120,베이직,7:3,게임,29,치밥치킨,한식,0.3,1,120
크립토파라다이스,수,24,베이직,6:4,게임,29,치밥치킨,한식,0.3,1,20
테거스,수,21,베이직,7:3,IT,29,치밥치킨,한식,0.3,1,20
테스시스템,수,22,프리미엄,7:3,IT,29,치밥치킨,한식,0.3,1,22
프롬더레드,수,22,베이직,7:3,게임,29,치밥치킨,한식,0.3,1,30
플레이링스,수,22,베이직,7:3,게임,29,치밥치킨,한식,0.3,1,30
핏투게더,수,30,프리미엄,8:2,IT,33,치밥치킨,한식,0.3,1,55
마인드로직,목,18,베이직,5:5,IT,33,고추장삼겹볶음,한식,0.6,1,25
메드트로닉,목,70,베이직,7:3,무역,33,고추장삼겹볶음,한식,0.6,1,75
부농,목,23,베이직,7:3,제조,33,고추장삼겹볶음,한식,0.6,1,25
분당메모리얼파크,목,28,베이직,5:5,서비스,33,고추장삼겹볶음,한식,0.6,1,40
비트센싱,목,20,베이직,6:4,IT,33,고추장삼겹볶음,한식,0.6,1,36
비헤이브글로벌,목,29,베이직,5:5,마케팅,33,고추장삼겹볶음,한식,0.6,1,35
세종메디칼,목,26,베이직,7:3,의료,33,고추장삼겹볶음,한식,0.6,1,70
알파투쎄븐쓰리,목,40,베이직,7:3,IT,33,고추장삼겹볶음,한식,0.6,1,20
엔라이즈,목,32,베이직,7:3,IT,33,고추장삼겹볶음,한식,0.6,1,40
엠레드클리닉,목,22,베이직,2:8,미용,33,고추장삼겹볶음,한식,0.6,1,30
오가나셀피부과,목,32,프리미엄,3:7,미용,33,고추장삼겹볶음,한식,0.6,1,45
코렘시스,목,16,베이직,8:2,건설,33,고추장삼겹볶음,한식,0.6,1,18
쿼터백,목,20,베이직,7:3,IT,33,고추장삼겹볶음,한식,0.6,1,25
크래프톤,목,108,베이직,7:3,게임,33,고추장삼겹볶음,한식,0.6,1,120
크립토파라다이스,목,22,베이직,6:4,게임,33,고추장삼겹볶음,한식,0.6,1,20
프롬더레드,목,20,베이직,7:3,게임,33,고추장삼겹볶음,한식,0.6,1,30
플레이링스,목,20,베이직,7:3,게임,33,고추장삼겹볶음,한식,0.6,1,30
핏투게더,목,27,프리미엄,8:2,IT,33,고추장삼겹볶음,한식,0.6,1,55
휴이노,목,50,베이직,8:2,IT,33,고추장삼겹볶음,한식,0.6,1,80
더퍼스트터치,금,30,베이직,7:3,제조,35,고추장삼겹볶음,한식,0.6,1,95
마인드로직,금,17,베이직,5:5,IT,35,항정살 된장구이,한식,0.2,1,25
메드트로닉,금,68,베이직,7:3,무역,35,항정살 된장구이,한식,0.2,1,75
뱅크샐러드,금,44,베이직,6:4,IT,35,항정살 된장구이,한식,0.2,1,50
비트센싱,금,19,베이직,6:4,IT,35,항정살 된장구이,한식,0.2,1,36
비헤이브글로벌,금,28,베이직,5:5,마케팅,35,항정살 된장구이,한식,0.2,1,35
세종메디칼,금,25,베이직,7:3,의료,35,항정살 된장구이,한식,0.2,1,70
알파투쎄븐쓰리,금,38,베이직,7:3,IT,35,항정살 된장구이,한식,0.2,1,20
위시켓,금,31,베이직,6:4,IT,35,항정살 된장구이,한식,0.2,1,130
코렘시스,금,16,베이직,8:2,건설,35,항정살 된장구이,한식,0.2,1,18
쿼터백,금,19,베이직,7:3,IT,35,항정살 된장구이,한식,0.2,1,25
크래프톤,금,104,베이직,7:3,게임,35,항정살 된장구이,한식,0.2,1,120
크립토파라다이스,금,21,베이직,6:4,게임,35,항정살 된장구이,한식,0.2,1,20
휴이노,금,48,베이직,8:2,IT,35,항정살 된장구이,한식,0.2,1,80
NC문화재단,금,19,프리미엄,7:3,게임,31,항정살 된장구이,한식,0.2,1,22
긱스빈,월,19,베이직,7:3,전기전자,31,새우품은가지롤덮밥,아시안,0.3,1,35
버핏서울,월,16,베이직,7:3,헬스케어,31,새우품은가지롤덮밥,아시안,0.3,1,35
부농,월,20,베이직,7:3,제조,31,새우품은가지롤덮밥,아시안,0.3,1,25
분당메모리얼파크,월,25,베이직,5:5,서비스,31,새우품은가지롤덮밥,아시안,0.3,1,40
비트센싱,월,18,베이직,6:4,IT,31,새우품은가지롤덮밥,아시안,0.3,1,36
비헤이브글로벌,월,26,베이직,5:5,마케팅,31,새우품은가지롤덮밥,아시안,0.3,1,35
세종메디칼,월,23,베이직,7:3,의료,31,새우품은가지롤덮밥,아시안,0.3,1,70
소프트팩,월,44,베이직,3:7,식음료,31,새우품은가지롤덮밥,아시안,0.3,1,55
슈퍼진,월,14,베이직,7:3,게임,31,새우품은가지롤덮밥,아시안,0.3,1,55
알파투쎄븐쓰리,월,35,베이직,7:3,IT,31,새우품은가지롤덮밥,아시안,0.3,1,20
엔라이즈,월,28,베이직,7:3,IT,31,새우품은가지롤덮밥,아시안,0.3,1,40
위시켓,월,29,베이직,6:4,IT,31,새우품은가지롤덮밥,아시안,0.3,1,130
이노레드,월,52,베이직,8:2,마케팅,31,새우품은가지롤덮밥,아시안,0.3,1,95
휴이노,월,44,베이직,8:2,IT,31,새우품은가지롤덮밥,아시안,0.3,1,80
NC문화재단,월,18,프리미엄,7:3,게임,31,새우품은가지롤덮밥,아시안,0.3,1,22
S2W,월,28,베이직,6:4,IT,31,새우품은가지롤덮밥,아시안,0.3,1,50
WMS,월,22,베이직,5:5,IT,34,새우품은가지롤덮밥,아시안,0.3,1,30
네스필러피케이지,화,26,베이직,6:4,미용,34,새우품은가지롤덮밥,아시안,0.3,1,30
더퍼스트터치,화,32,베이직,7:3,제조,34,중화삼겹볶음,중식,0.7,1,95
로지올,화,67,베이직,7:3,IT,34,중화삼겹볶음,중식,0.7,1,75
리벨리온,화,27,베이직,7:3,IT,34,중화삼겹볶음,중식,0.7,1,28
마인드로직,화,19,베이직,5:5,IT,34,중화삼겹볶음,중식,0.7,1,25
메드트로닉,화,74,베이직,7:3,무역,34,중화삼겹볶음,중식,0.7,1,75
뱅크샐러드,화,48,베이직,6:4,IT,34,중화삼겹볶음,중식,0.7,1,50
위시켓,화,34,베이직,6:4,IT,34,중화삼겹볶음,중식,0.7,1,130
이노레드,화,62,베이직,8:2,마케팅,34,중화삼겹볶음,중식,0.7,1,95
코렘시스,화,17,베이직,8:2,건설,34,중화삼겹볶음,중식,0.7,1,18
크래프톤,화,114,베이직,7:3,게임,34,중화삼겹볶음,중식,0.7,1,120
휴이노,화,52,베이직,8:2,IT,34,중화삼겹볶음,중식,0.7,1,80
NC문화재단,화,21,프리미엄,7:3,게임,34,중화삼겹볶음,중식,0.7,1,22
S2W,화,33,베이직,6:4,IT,28,중화삼겹볶음,중식,0.7,1,50
더퍼스트터치,수,34,베이직,7:3,제조,28,중화삼겹볶음,중식,0.7,1,95
로지올,수,70,베이직,7:3,IT,28,불고기떡갈비,한식,0.3,1,75
리벨리온,수,28,베이직,7:3,IT,28,불고기떡갈비,한식,0.3,1,28
마인드로직,수,20,베이직,5:5,IT,28,불고기떡갈비,한식,0.3,1,25
메드트로닉,수,78,베이직,7:3,무역,28,불고기떡갈비,한식,0.3,1,75
알파투쎄븐쓰리,수,44,베이직,7:3,IT,28,불고기떡갈비,한식,0.3,1,20
엔라이즈,수,35,베이직,7:3,IT,28,불고기떡갈비,한식,0.3,1,40
위시켓,수,36,베이직,6:4,IT,28,불고기떡갈비,한식,0.3,1,130
이노레드,수,65,베이직,8:2,마케팅,28,불고기떡갈비,한식,0.3,1,95
쿼터백,수,22,베이직,7:3,IT,28,불고기떡갈비,한식,0.3,1,25
크래프톤,수,120,베이직,7:3,게임,28,불고기떡갈비,한식,0.3,1,120
크립토파라다이스,수,24,베이직,6:4,게임,28,불고기떡갈비,한식,0.3,1,20
테거스,수,21,베이직,7:3,IT,28,불고기떡갈비,한식,0.3,1,20
테스시스템,수,22,프리미엄,7:3,IT,28,불고기떡갈비,한식,0.3,1,22
프롬더레드,수,22,베이직,7:3,게임,28,불고기떡갈비,한식,0.3,1,30
플레이링스,수,22,베이직,7:3,게임,28,불고기떡갈비,한식,0.3,1,30
핏투게더,수,30,프리미엄,8:2,IT,27,불고기떡갈비,한식,0.3,1,55
마인드로직,목,18,베이직,5:5,IT,27,스테이크덮밥,일식,0.1,1,25
메드트로닉,목,70,베이직,7:3,무역,27,스테이크덮밥,일식,0.1,1,75
부농,목,23,베이직,7:3,제조,27,스테이크덮밥,일식,0.1,1,25
분당메모리얼파크,목,28,베이직,5:5,서비스,27,스테이크덮밥,일식,0.1,1,40
비트센싱,목,20,베이직,6:4,IT,27,스테이크덮밥,일식,0.1,1,36
비헤이브글로벌,목,29,베이직,5:5,마케팅,27,스테이크덮밥,일식,0.1,1,35
세종메디칼,목,26,베이직,7:3,의료,27,스테이크덮밥,일식,0.1,1,70
알파투쎄븐쓰리,목,40,베이직,7:3,IT,27,스테이크덮밥,일식,0.1,1,20
엔라이즈,목,32,베이직,7:3,IT,27,스테이크덮밥,일식,0.1,1,40
엠레드클리닉,목,22,베이직,2:8,미용,27,스테이크덮밥,일식,0.1,1,30
오가나셀피부과,목,32,프리미엄,3:7,미용,27,스테이크덮밥,일식,0.1,1,45
코렘시스,목,16,베이직,8:2,건설,27,스테이크덮밥,일식,0.1,1,18
쿼터백,목,20,베이직,7:3,IT,27,스테이크덮밥,일식,0.1,1,25
크래프톤,목,108,베이직,7:3,게임,27,스테이크덮밥,일식,0.1,1,120
크립토파라다이스,목,22,베이직,6:4,게임,27,스테이크덮밥,일식,0.1,1,20
프롬더레드,목,20,베이직,7:3,게임,27,스테이크덮밥,일식,0.1,1,30
플레이링스,목,20,베이직,7:3,게임,27,스테이크덮밥,일식,0.1,1,30
핏투게더,목,27,프리미엄,8:2,IT,27,스테이크덮밥,일식,0.1,1,55
휴이노,목,50,베이직,8:2,IT,27,스테이크덮밥,일식,0.1,1,80
더퍼스트터치,금,30,베이직,7:3,제조,26,스테이크덮밥,일식,0.1,1,95
마인드로직,금,17,베이직,5:5,IT,26,고추장닭구이,한식,0.5,1,25
메드트로닉,금,68,베이직,7:3,무역,26,고추장닭구이,한식,0.5,1,75
뱅크샐러드,금,44,베이직,6:4,IT,26,고추장닭구이,한식,0.5,1,50
비트센싱,금,19,베이직,6:4,IT,26,고추장닭구이,한식,0.5,1,36
비헤이브글로벌,금,28,베이직,5:5,마케팅,26,고추장닭구이,한식,0.5,1,35
세종메디칼,금,25,베이직,7:3,의료,26,고추장닭구이,한식,0.5,1,70
알파투쎄븐쓰리,금,38,베이직,7:3,IT,26,고추장닭구이,한식,0.5,1,20
위시켓,금,31,베이직,6:4,IT,26,고추장닭구이,한식,0.5,1,130
코렘시스,금,16,베이직,8:2,건설,26,고추장닭구이,한식,0.5,1,18
쿼터백,금,19,베이직,7:3,IT,26,고추장닭구이,한식,0.5,1,25
크래프톤,금,104,베이직,7:3,게임,26,고추장닭구이,한식,0.5,1,120
크립토파라다이스,금,21,베이직,6:4,게임,26,고추장닭구이,한식,0.5,1,20
휴이노,금,48,베이직,8:2,IT,26,고추장닭구이,한식,0.5,1,80
NC문화재단,금,19,프리미엄,7:3,게임,31,고추장닭구이,한식,0.5,1,22
긱스빈,월,19,베이직,7:3,전기전자,31,수블라키,양식,0,1,35
버핏서울,월,16,베이직,7:3,헬스케어,31,수블라키,양식,0,1,35
부농,월,20,베이직,7:3,제조,31,수블라키,양식,0,1,25
분당메모리얼파크,월,25,베이직,5:5,서비스,31,수블라키,양식,0,1,40
비트센싱,월,18,베이직,6:4,IT,31,수블라키,양식,0,1,36
비헤이브글로벌,월,26,베이직,5:5,마케팅,31,수블라키,양식,0,1,35
세종메디칼,월,23,베이직,7:3,의료,31,수블라키,양식,0,1,70
소프트팩,월,44,베이직,3:7,식음료,31,수블라키,양식,0,1,55
슈퍼진,월,14,베이직,7:3,게임,31,수블라키,양식,0,1,55
알파투쎄븐쓰리,월,35,베이직,7:3,IT,31,수블라키,양식,0,1,20
엔라이즈,월,28,베이직,7:3,IT,31,수블라키,양식,0,1,40
위시켓,월,29,베이직,6:4,IT,31,수블라키,양식,0,1,130
이노레드,월,52,베이직,8:2,마케팅,31,수블라키,양식,0,1,95
휴이노,월,44,베이직,8:2,IT,31,수블라키,양식,0,1,80
NC문화재단,월,18,프리미엄,7:3,게임,31,수블라키,양식,0,1,22
S2W,월,28,베이직,6:4,IT,31,수블라키,양식,0,1,50
WMS,월,22,베이직,5:5,IT,31,수블라키,양식,0,1,30
네스필러피케이지,화,26,베이직,6:4,미용,31,수블라키,양식,0,1,30
더퍼스트터치,화,32,베이직,7:3,제조,31,연어장,한식,0.6,0,95
로지올,화,67,베이직,7:3,IT,31,연어장,한식,0.6,0,75
리벨리온,화,27,베이직,7:3,IT,31,연어장,한식,0.6,0,28
마인드로직,화,19,베이직,5:5,IT,31,연어장,한식,0.6,0,25
메드트로닉,화,74,베이직,7:3,무역,31,연어장,한식,0.6,0,75
뱅크샐러드,화,48,베이직,6:4,IT,31,연어장,한식,0.6,0,50
위시켓,화,34,베이직,6:4,IT,31,연어장,한식,0.6,0,130
이노레드,화,62,베이직,8:2,마케팅,31,연어장,한식,0.6,0,95
코렘시스,화,17,베이직,8:2,건설,31,연어장,한식,0.6,0,18
크래프톤,화,114,베이직,7:3,게임,31,연어장,한식,0.6,0,120
휴이노,화,52,베이직,8:2,IT,31,연어장,한식,0.6,0,80
NC문화재단,화,21,프리미엄,7:3,게임,31,연어장,한식,0.6,0,22
S2W,화,33,베이직,6:4,IT,27,연어장,한식,0.6,0,50
더퍼스트터치,수,34,베이직,7:3,제조,27,연어장,한식,0.6,0,95
로지올,수,70,베이직,7:3,IT,27,LA 갈비,한식,0,1,75
리벨리온,수,28,베이직,7:3,IT,27,LA 갈비,한식,0,1,28
마인드로직,수,20,베이직,5:5,IT,27,LA 갈비,한식,0,1,25
메드트로닉,수,78,베이직,7:3,무역,27,LA 갈비,한식,0,1,75
알파투쎄븐쓰리,수,44,베이직,7:3,IT,27,LA 갈비,한식,0,1,20
엔라이즈,수,35,베이직,7:3,IT,27,LA 갈비,한식,0,1,40
위시켓,수,36,베이직,6:4,IT,27,LA 갈비,한식,0,1,130
이노레드,수,65,베이직,8:2,마케팅,27,LA 갈비,한식,0,1,95
쿼터백,수,22,베이직,7:3,IT,27,LA 갈비,한식,0,1,25
크래프톤,수,120,베이직,7:3,게임,27,LA 갈비,한식,0,1,120
크립토파라다이스,수,24,베이직,6:4,게임,27,LA 갈비,한식,0,1,20
테거스,수,21,베이직,7:3,IT,27,LA 갈비,한식,0,1,20
테스시스템,수,22,프리미엄,7:3,IT,27,LA 갈비,한식,0,1,22
프롬더레드,수,22,베이직,7:3,게임,27,LA 갈비,한식,0,1,30
플레이링스,수,22,베이직,7:3,게임,27,LA 갈비,한식,0,1,30
핏투게더,수,30,프리미엄,8:2,IT,30,LA 갈비,한식,0,1,55
마인드로직,목,18,베이직,5:5,IT,30,돼지고기 지짐이,한식,0.2,1,25
메드트로닉,목,70,베이직,7:3,무역,30,돼지고기 지짐이,한식,0.2,1,75
부농,목,23,베이직,7:3,제조,30,돼지고기 지짐이,한식,0.2,1,25
분당메모리얼파크,목,28,베이직,5:5,서비스,30,돼지고기 지짐이,한식,0.2,1,40
비트센싱,목,20,베이직,6:4,IT,30,돼지고기 지짐이,한식,0.2,1,36
비헤이브글로벌,목,29,베이직,5:5,마케팅,30,돼지고기 지짐이,한식,0.2,1,35
세종메디칼,목,26,베이직,7:3,의료,30,돼지고기 지짐이,한식,0.2,1,70
알파투쎄븐쓰리,목,40,베이직,7:3,IT,30,돼지고기 지짐이,한식,0.2,1,20
엔라이즈,목,32,베이직,7:3,IT,30,돼지고기 지짐이,한식,0.2,1,40
엠레드클리닉,목,22,베이직,2:8,미용,30,돼지고기 지짐이,한식,0.2,1,30
오가나셀피부과,목,32,프리미엄,3:7,미용,30,돼지고기 지짐이,한식,0.2,1,45
코렘시스,목,16,베이직,8:2,건설,30,돼지고기 지짐이,한식,0.2,1,18
쿼터백,목,20,베이직,7:3,IT,30,돼지고기 지짐이,한식,0.2,1,25
크래프톤,목,108,베이직,7:3,게임,30,돼지고기 지짐이,한식,0.2,1,120
크립토파라다이스,목,22,베이직,6:4,게임,30,돼지고기 지짐이,한식,0.2,1,20
프롬더레드,목,20,베이직,7:3,게임,30,돼지고기 지짐이,한식,0.2,1,30
플레이링스,목,20,베이직,7:3,게임,30,돼지고기 지짐이,한식,0.2,1,30
핏투게더,목,27,프리미엄,8:2,IT,30,돼지고기 지짐이,한식,0.2,1,55
휴이노,목,50,베이직,8:2,IT,30,돼지고기 지짐이,한식,0.2,1,80
더퍼스트터치,금,30,베이직,7:3,제조,33,돼지고기 지짐이,한식,0.2,1,95
마인드로직,금,17,베이직,5:5,IT,33,삼겹살두루치기,한식,0.6,1,25
메드트로닉,금,68,베이직,7:3,무역,33,삼겹살두루치기,한식,0.6,1,75
뱅크샐러드,금,44,베이직,6:4,IT,33,삼겹살두루치기,한식,0.6,1,50
비트센싱,금,19,베이직,6:4,IT,33,삼겹살두루치기,한식,0.6,1,36
비헤이브글로벌,금,28,베이직,5:5,마케팅,33,삼겹살두루치기,한식,0.6,1,35
세종메디칼,금,25,베이직,7:3,의료,33,삼겹살두루치기,한식,0.6,1,70
알파투쎄븐쓰리,금,38,베이직,7:3,IT,33,삼겹살두루치기,한식,0.6,1,20
위시켓,금,31,베이직,6:4,IT,33,삼겹살두루치기,한식,0.6,1,130
코렘시스,금,16,베이직,8:2,건설,33,삼겹살두루치기,한식,0.6,1,18
